CircuitId,PointOrder,X,Y,Longitude,Latitude
madring,87,-6.862,8.146,-3.619484,40.4732
madring,88,-5.699,8.454,-3.619345,40.473228
madring,89,-4.661,7.53,-3.619221,40.473144
madring,90,-1.004,2.052,-3.618784,40.472646
madring,91,3.565,-5.968,-3.618238,40.471917
madring,92,4.477,-7.981,-3.618129,40.471734
madring,93,5.64,-9.686,-3.61799,40.471579
madring,94,7.774,-11.028,-3.617735,40.471457
madring,95,9.841,-11.391,-3.617488,40.471424
madring,96,17.766,-10.357,-3.616541,40.471518
madring,97,21.548,-10.423,-3.616089,40.471512
madring,98,25.389,-11.754,-3.61563,40.471391
madring,99,27.95,-14.284,-3.615324,40.471161
madring,100,29.171,-16.605,-3.615178,40.47095
madring,101,33.556,-41.147,-3.614654,40.468719
madring,102,33.983,-44.161,-3.614603,40.468445
madring,103,34.536,-45.624,-3.614537,40.468312
madring,104,36.117,-45.811,-3.614348,40.468295
madring,105,38.435,-44.095,-3.614071,40.468451
madring,106,39.833,-43.732,-3.613904,40.468484
madring,107,49.222,-42.577,-3.612782,40.468589
madring,108,50.075,-43.49,-3.61268,40.468506
madring,109,51.908,-49.65,-3.612461,40.467946
madring,110,53.858,-57.725,-3.612228,40.467212
madring,111,55.682,-68.45,-3.61201,40.466237
madring,112,55.866,-71.255,-3.611988,40.465982
madring,113,54.343,-73.026,-3.61217,40.465821
madring,114,51.966,-73.576,-3.612454,40.465771
madring,115,14.87,-80.1,-3.616887,40.465178
madring,116,14.87,-80.1,-3.616887,40.465178
marina-bay,0,86.067,13.935,103.864144,1.291728
marina-bay,1,89.65,-13.431,103.8644,1.289773
marina-bay,2,90.0,-16.973,103.864425,1.28952
marina-bay,3,89.65,-18.723,103.8644,1.289395
marina-bay,4,88.684,-20.248,103.864331,1.289286
marina-bay,5,84.248,-27.024,103.864014,1.288802
marina-bay,6,83.45,-28.13,103.863957,1.288723
marina-bay,7,82.611,-28.535,103.863897,1.288694
marina-bay,8,81.547,-28.661,103.863821,1.288685
marina-bay,9,79.112,-28.535,103.863647,1.288694
marina-bay,10,67.874,-27.92,103.862844,1.288738
marina-bay,11,50.549,-26.072,103.861606,1.28887
marina-bay,12,48.352,-25.498,103.861449,1.288911
marina-bay,13,46.966,-24.658,103.86135,1.288971
marina-bay,14,45.875,-23.468,103.861272,1.289056
marina-bay,15,44.965,-21.088,103.861207,1.289226
marina-bay,16,44.839,-18.737,103.861198,1.289394
marina-bay,17,44.909,-17.337,103.861203,1.289494
marina-bay,18,44.461,-16.609,103.861171,1.289546
marina-bay,19,42.04,-16.441,103.860998,1.289558
marina-bay,20,39.535,-16.385,103.860819,1.289562
marina-bay,21,26.758,-15.657,103.859906,1.289614
marina-bay,22,-9.223,-13.739,103.857335,1.289751
marina-bay,23,-13.575,-13.221,103.857024,1.289788
marina-bay,24,-16.626,-12.395,103.856806,1.289847
marina-bay,25,-19.761,-10.842,103.856582,1.289958
marina-bay,26,-32.524,0.371,103.85567,1.290759
marina-bay,27,-37.982,5.032,103.85528,1.291092
marina-bay,28,-38.891,5.76,103.855215,1.291144
marina-bay,29,-40.193,5.97,103.855122,1.291159
marina-bay,30,-41.816,5.676,103.855006,1.291138
marina-bay,31,-43.034,4.864,103.854919,1.29108
marina-bay,32,-43.831,4.08,103.854862,1.291024
marina-bay,33,-46.141,-2.947,103.854697,1.290522
marina-bay,34,-47.358,-8.21,103.85461,1.290146
marina-bay,35,-50.409,-24.14,103.854392,1.289008
marina-bay,36,-56.693,-56.196,103.853943,1.286718
marina-bay,37,-57.042,-56.868,103.853918,1.28667
marina-bay,38,-57.504,-57.456,103.853885,1.286628
marina-bay,39,-58.372,-58.086,103.853823,1.286583
marina-bay,40,-59.408,-58.324,103.853749,1.286566
marina-bay,41,-60.681,-58.296,103.853658,1.286568
marina-bay,42,-61.269,-58.058,103.853616,1.286585
marina-bay,43,-62.738,-56.196,103.853511,1.286718
marina-bay,44,-64.208,-54.11,103.853406,1.286867
marina-bay,45,-65.299,-51.745,103.853328,1.287036
marina-bay,46,-66.475,-50.583,103.853244,1.287119
marina-bay,47,-72.017,-46.145,103.852848,1.287436
marina-bay,48,-74.774,-43.598,103.852651,1.287618
marina-bay,49,-76.495,-41.932,103.852528,1.287737
marina-bay,50,-77.559,-40.434,103.852452,1.287844
marina-bay,51,-78.636,-36.78,103.852375,1.288105
marina-bay,52,-78.482,-35.073,103.852386,1.288227
marina-bay,53,-78.174,-33.771,103.852408,1.28832
marina-bay,54,-77.419,-32.259,103.852462,1.288428
marina-bay,55,-77.811,-31.307,103.852434,1.288496
marina-bay,56,-79.21,-30.831,103.852334,1.28853
marina-bay,57,-81.785,-29.949,103.85215,1.288593
marina-bay,58,-83.996,-28.535,103.851992,1.288694
marina-bay,59,-86.711,-26.632,103.851798,1.28883
marina-bay,60,-88.81,-24.784,103.851648,1.288962
marina-bay,61,-89.566,-23.23,103.851594,1.289073
marina-bay,62,-89.916,-21.046,103.851569,1.289229
marina-bay,63,-90.0,-19.129,103.851563,1.289366
marina-bay,64,-87.873,-15.503,103.851715,1.289625
marina-bay,65,-79.294,-0.147,103.852328,1.290722
marina-bay,66,-68.252,19.689,103.853117,1.292139
marina-bay,67,-66.293,23.272,103.853257,1.292395
marina-bay,68,-64.46,24.966,103.853388,1.292516
marina-bay,69,-63.704,25.582,103.853442,1.29256
marina-bay,70,-61.185,26.086,103.853622,1.292596
marina-bay,71,-58.96,24.714,103.853781,1.292498
marina-bay,72,-56.147,22.754,103.853982,1.292358
marina-bay,73,-44.573,10.618,103.854809,1.291491
marina-bay,74,-43.538,10.086,103.854883,1.291453
marina-bay,75,-42.684,10.296,103.854944,1.291468
marina-bay,76,-41.886,11.808,103.855001,1.291576
marina-bay,77,-37.324,20.738,103.855327,1.292214
marina-bay,78,-31.222,31.069,103.855763,1.292952
marina-bay,79,-30.103,32.735,103.855843,1.293071
marina-bay,80,-29.025,33.127,103.85592,1.293099
marina-bay,81,-27.08,32.259,103.856059,1.293037
marina-bay,82,-25.96,31.601,103.856139,1.29299
marina-bay,83,6.508,12.815,103.858459,1.291648
marina-bay,84,11.812,10.786,103.858838,1.291503
marina-bay,85,15.492,10.1,103.859101,1.291454
marina-bay,86,61.283,7.398,103.862373,1.291261
marina-bay,87,63.06,7.748,103.8625,1.291286
marina-bay,88,65.369,8.826,103.862665,1.291363
marina-bay,89,67.273,10.17,103.862801,1.291459
marina-bay,90,68.49,12.395,103.862888,1.291618
marina-bay,91,68.798,14.509,103.86291,1.291769
marina-bay,92,68.448,19.535,103.862885,1.292128
marina-bay,93,67.133,26.366,103.862791,1.292616
marina-bay,94,63.158,37.396,103.862507,1.293404
marina-bay,95,62.081,39.748,103.86243,1.293572
marina-bay,96,61.353,41.694,103.862378,1.293711
marina-bay,97,60.961,44.074,103.86235,1.293881
marina-bay,98,60.961,47.125,103.86235,1.294099
marina-bay,99,61.633,53.914,103.862398,1.294584
marina-bay,100,62.794,56.588,103.862481,1.294775
marina-bay,101,64.39,58.198,103.862595,1.29489
marina-bay,102,65.733,58.324,103.862691,1.294899
marina-bay,103,66.951,58.002,103.862778,1.294876
marina-bay,104,68.294,56.448,103.862874,1.294765
marina-bay,105,69.022,55.496,103.862926,1.294697
marina-bay,106,69.722,54.53,103.862976,1.294628
marina-bay,107,70.981,53.466,103.863066,1.294552
marina-bay,108,73.878,52.039,103.863273,1.29445
marina-bay,109,76.313,51.367,103.863447,1.294402
marina-bay,110,79.364,51.661,103.863665,1.294423
marina-bay,111,80.931,51.031,103.863777,1.294378
marina-bay,112,81.729,49.911,103.863834,1.294298
marina-bay,113,82.191,48.119,103.863867,1.29417
marina-bay,114,83.422,33.057,103.863955,1.293094
marina-bay,115,86.067,13.935,103.864144,1.291728
marina-bay,116,86.067,13.935,103.864144,1.291728
melbourne,0,-15.356,-42.866,144.968644,-37.849757
melbourne,1,-24.435,-33.901,144.967627,-37.848964
melbourne,2,-37.881,-20.187,144.966121,-37.847751
melbourne,3,-38.657,-19.395,144.966034,-37.847681
melbourne,4,-38.988,-18.31,144.965997,-37.847585
melbourne,5,-38.934,-17.835,144.966003,-37.847543
melbourne,6,-38.711,-17.394,144.966028,-37.847504
melbourne,7,-38.256,-16.286,144.966079,-37.847406
melbourne,8,-37.497,-14.941,144.966164,-37.847287
melbourne,9,-37.024,-13.222,144.966217,-37.847135
melbourne,10,-36.756,-11.108,144.966247,-37.846948
melbourne,11,-36.702,-9.559,144.966253,-37.846811
melbourne,12,-37.175,-6.54,144.9662,-37.846544
melbourne,13,-37.765,-5.003,144.966134,-37.846408
melbourne,14,-38.684,-3.397,144.966031,-37.846266
melbourne,15,-39.764,-2.109,144.96591,-37.846152
melbourne,16,-42.157,0.277,144.965642,-37.845941
melbourne,17,-44.996,2.877,144.965324,-37.845711
melbourne,18,-48.996,6.744,144.964876,-37.845369
melbourne,19,-53.87,11.945,144.96433,-37.844909
melbourne,20,-55.825,14.036,144.964111,-37.844724
melbourne,21,-61.021,20.56,144.963529,-37.844147
melbourne,22,-63.602,24.008,144.96324,-37.843842
melbourne,23,-66.271,28.202,144.962941,-37.843471
melbourne,24,-71.404,37.191,144.962366,-37.842676
melbourne,25,-72.672,39.712,144.962224,-37.842453
melbourne,26,-73.44,41.6,144.962138,-37.842286
melbourne,27,-73.342,42.651,144.962149,-37.842193
melbourne,28,-72.904,43.397,144.962198,-37.842127
melbourne,29,-71.824,43.94,144.962319,-37.842079
melbourne,30,-68.199,44.573,144.962725,-37.842023
melbourne,31,-61.343,45.975,144.963493,-37.841899
melbourne,32,-60.548,46.292,144.963582,-37.841871
melbourne,33,-60.048,46.62,144.963638,-37.841842
melbourne,34,-59.709,47.094,144.963676,-37.8418
melbourne,35,-59.209,48.575,144.963732,-37.841669
melbourne,36,-59.111,50.136,144.963743,-37.841531
melbourne,37,-59.575,63.522,144.963691,-37.840347
melbourne,38,-59.736,68.428,144.963673,-37.839913
melbourne,39,-59.62,68.847,144.963686,-37.839876
melbourne,40,-58.165,70.543,144.963849,-37.839726
melbourne,41,-56.834,71.549,144.963998,-37.839637
melbourne,42,-46.639,78.909,144.96514,-37.838986
melbourne,43,-44.38,80.209,144.965393,-37.838871
melbourne,44,-33.854,84.505,144.966572,-37.838491
melbourne,45,-29.881,85.941,144.967017,-37.838364
melbourne,46,-26.283,88.112,144.96742,-37.838172
melbourne,47,-23.552,89.774,144.967726,-37.838025
melbourne,48,-22.328,89.989,144.967863,-37.838006
melbourne,49,-21.355,90.0,144.967972,-37.838005
melbourne,50,-20.454,89.469,144.968073,-37.838052
melbourne,51,-19.266,88.067,144.968206,-37.838176
melbourne,52,-17.829,86.8,144.968367,-37.838288
melbourne,53,-15.865,85.41,144.968587,-37.838411
melbourne,54,-13.365,84.471,144.968867,-37.838494
melbourne,55,-10.124,84.076,144.96923,-37.838529
melbourne,56,-7.196,83.94,144.969558,-37.838541
melbourne,57,-4.714,83.567,144.969836,-37.838574
melbourne,58,-1.946,82.606,144.970146,-37.838659
melbourne,59,0.5,81.441,144.97042,-37.838762
melbourne,60,3.196,79.44,144.970722,-37.838939
melbourne,61,5.017,77.812,144.970926,-37.839083
melbourne,62,6.83,75.449,144.971129,-37.839292
melbourne,63,8.526,72.51,144.971319,-37.839552
melbourne,64,9.481,69.514,144.971426,-37.839817
melbourne,65,10.079,67.196,144.971493,-37.840022
melbourne,66,10.383,65.252,144.971527,-37.840194
melbourne,67,12.847,51.786,144.971803,-37.841385
melbourne,68,12.865,50.102,144.971805,-37.841534
melbourne,69,12.597,48.078,144.971775,-37.841713
melbourne,70,11.936,46.009,144.971701,-37.841896
melbourne,71,11.16,44.245,144.971614,-37.842052
melbourne,72,9.776,42.278,144.971459,-37.842226
melbourne,73,8.499,40.718,144.971316,-37.842364
melbourne,74,7.098,38.819,144.971159,-37.842532
melbourne,75,6.392,37.439,144.97108,-37.842654
melbourne,76,5.776,35.879,144.971011,-37.842792
melbourne,77,5.312,34.104,144.970959,-37.842949
melbourne,78,2.518,19.282,144.970646,-37.84426
melbourne,79,2.303,17.473,144.970622,-37.84442
melbourne,80,2.187,15.325,144.970609,-37.84461
melbourne,81,2.187,13.358,144.970609,-37.844784
melbourne,82,2.357,9.785,144.970628,-37.8451
melbourne,83,2.768,7.015,144.970674,-37.845345
melbourne,84,3.526,3.838,144.970759,-37.845626
melbourne,85,4.464,0.763,144.970864,-37.845898
melbourne,86,5.678,-1.882,144.971,-37.846132
melbourne,87,6.946,-4.336,144.971142,-37.846349
melbourne,88,9.053,-7.637,144.971378,-37.846641
melbourne,89,10.463,-9.717,144.971536,-37.846825
melbourne,90,13.285,-12.713,144.971852,-37.84709
melbourne,91,22.614,-21.012,144.972897,-37.847824
melbourne,92,24.087,-22.154,144.973062,-37.847925
melbourne,93,25.471,-22.911,144.973217,-37.847992
melbourne,94,26.489,-23.397,144.973331,-37.848035
melbourne,95,28.462,-23.997,144.973552,-37.848088
melbourne,96,30.354,-24.155,144.973764,-37.848102
melbourne,97,32.658,-24.064,144.974022,-37.848094
melbourne,98,34.738,-24.053,144.974255,-37.848093
melbourne,99,36.756,-23.974,144.974481,-37.848086
melbourne,100,38.47,-24.031,144.974673,-37.848091
melbourne,101,39.934,-24.392,144.974837,-37.848123
melbourne,102,41.398,-25.105,144.975001,-37.848186
melbourne,103,42.398,-25.67,144.975113,-37.848236
melbourne,104,44.175,-27.253,144.975312,-37.848376
melbourne,105,54.486,-36.037,144.976467,-37.849153
melbourne,106,58.325,-39.248,144.976897,-37.849437
melbourne,107,60.2,-41.498,144.977107,-37.849636
melbourne,108,61.593,-43.115,144.977263,-37.849779
melbourne,109,63.111,-45.523,144.977433,-37.849992
melbourne,110,64.646,-49.096,144.977605,-37.850308
melbourne,111,66.182,-53.573,144.977777,-37.850704
melbourne,112,70.253,-67.66,144.978233,-37.85195
melbourne,113,72.69,-76.614,144.978506,-37.852742
melbourne,114,73.154,-79.101,144.978558,-37.852962
melbourne,115,73.413,-80.356,144.978587,-37.853073
melbourne,116,73.44,-81.125,144.97859,-37.853141
melbourne,117,72.797,-81.464,144.978518,-37.853171
melbourne,118,70.887,-82.199,144.978304,-37.853236
melbourne,119,61.709,-85.907,144.977276,-37.853564
melbourne,120,52.254,-89.672,144.976217,-37.853897
melbourne,121,51.522,-89.876,144.976135,-37.853915
melbourne,122,50.344,-90.0,144.976003,-37.853926
melbourne,123,48.906,-89.898,144.975842,-37.853917
melbourne,124,47.424,-89.288,144.975676,-37.853863
melbourne,125,45.925,-88.282,144.975508,-37.853774
melbourne,126,45.041,-87.467,144.975409,-37.853702
melbourne,127,44.193,-86.145,144.975314,-37.853585
melbourne,128,38.586,-75.8,144.974686,-37.85267
melbourne,129,35.193,-70.305,144.974306,-37.852184
melbourne,130,34.738,-69.57,144.974255,-37.852119
melbourne,131,34.265,-69.141,144.974202,-37.852081
melbourne,132,33.792,-68.96,144.974149,-37.852065
melbourne,133,32.979,-68.926,144.974058,-37.852062
melbourne,134,32.408,-69.254,144.973994,-37.852091
melbourne,135,26.319,-76.15,144.973312,-37.852701
melbourne,136,25.471,-76.998,144.973217,-37.852776
melbourne,137,24.56,-77.53,144.973115,-37.852823
melbourne,138,23.418,-77.982,144.972987,-37.852863
melbourne,139,22.4,-78.219,144.972873,-37.852884
melbourne,140,21.489,-78.208,144.972771,-37.852883
melbourne,141,20.4,-77.993,144.972649,-37.852864
melbourne,142,18.891,-77.462,144.97248,-37.852817
melbourne,143,17.775,-76.67,144.972355,-37.852747
melbourne,144,17.338,-76.241,144.972306,-37.852709
melbourne,145,-15.356,-42.866,144.968644,-37.849757
melbourne,146,-15.356,-42.866,144.968644,-37.849757
mexico-city,0,-57.128,62.42,-99.094338,19.406226
mexico-city,1,-12.465,56.218,-99.090925,19.405779
mexico-city,2,2.022,54.317,-99.089818,19.405642
mexico-city,3,17.28,52.944,-99.088652,19.405543
mexico-city,4,24.635,52.028,-99.08809,19.405477
mexico-city,5,43.61,49.35,-99.08664,19.405284
mexico-city,6,76.678,44.439,-99.084113,19.40493
mexico-city,7,83.496,43.065,-99.083592,19.404831
mexico-city,8,84.661,42.607,-99.083503,19.404798
mexico-city,9,85.276,42.08,-99.083456,19.40476
mexico-city,10,85.59,41.234,-99.083432,19.404699
mexico-city,11,85.668,40.457,-99.083426,19.404643
mexico-city,12,84.425,32.271,-99.083521,19.404053
mexico-city,13,84.582,31.55,-99.083509,19.404001
mexico-city,14,84.975,30.898,-99.083479,19.403954
mexico-city,15,88.456,29.011,-99.083213,19.403818
mexico-city,16,89.463,28.484,-99.083136,19.40378
mexico-city,17,90.0,27.637,-99.083095,19.403719
mexico-city,18,90.0,26.846,-99.083095,19.403662
mexico-city,19,89.306,21.741,-99.083148,19.403294
mexico-city,20,88.22,17.162,-99.083231,19.402964
mexico-city,21,86.519,12.723,-99.083361,19.402644
mexico-city,22,84.582,8.727,-99.083509,19.402356
mexico-city,23,69.402,-17.037,-99.084669,19.400499
mexico-city,24,51.2,-45.618,-99.08606,19.398439
mexico-city,25,50.035,-47.574,-99.086149,19.398298
mexico-city,26,49.878,-48.754,-99.086161,19.398213
mexico-city,27,50.113,-49.739,-99.086143,19.398142
mexico-city,28,50.663,-50.46,-99.086101,19.39809
mexico-city,29,56.081,-53.79,-99.085687,19.39785
mexico-city,30,56.617,-54.317,-99.085646,19.397812
mexico-city,31,56.696,-55.163,-99.08564,19.397751
mexico-city,32,56.316,-55.885,-99.085669,19.397699
mexico-city,33,55.387,-56.731,-99.08574,19.397638
mexico-city,34,45.232,-64.39,-99.086516,19.397086
mexico-city,35,44.225,-64.848,-99.086593,19.397053
mexico-city,36,43.374,-64.972,-99.086658,19.397044
mexico-city,37,42.602,-64.709,-99.086717,19.397063
mexico-city,38,40.744,-63.53,-99.086859,19.397148
mexico-city,39,40.43,-62.753,-99.086883,19.397204
mexico-city,40,40.43,-61.185,-99.086883,19.397317
mexico-city,41,45.075,-24.946,-99.086528,19.399929
mexico-city,42,45.01,-23.836,-99.086533,19.400009
mexico-city,43,44.539,-22.795,-99.086569,19.400084
mexico-city,44,43.845,-21.935,-99.086622,19.400146
mexico-city,45,42.759,-21.158,-99.086705,19.400202
mexico-city,46,37.341,-17.814,-99.087119,19.400443
mexico-city,47,35.405,-16.052,-99.087267,19.40057
mexico-city,48,34.24,-14.873,-99.087356,19.400655
mexico-city,49,33.075,-12.653,-99.087445,19.400815
mexico-city,50,31.832,-9.379,-99.08754,19.401051
mexico-city,51,30.602,-7.423,-99.087634,19.401192
mexico-city,52,29.202,-6.049,-99.087741,19.401291
mexico-city,53,27.658,-5.064,-99.087859,19.401362
mexico-city,54,25.564,-4.148,-99.088019,19.401428
mexico-city,55,8.827,-1.596,-99.089298,19.401612
mexico-city,56,6.968,-1.013,-99.08944,19.401654
mexico-city,57,5.817,-0.028,-99.089528,19.401725
mexico-city,58,5.267,0.624,-99.08957,19.401772
mexico-city,59,4.809,1.54,-99.089605,19.401838
mexico-city,60,2.637,8.269,-99.089771,19.402323
mexico-city,61,1.943,9.587,-99.089824,19.402418
mexico-city,62,0.857,10.822,-99.089907,19.402507
mexico-city,63,-1.852,12.459,-99.090114,19.402625
mexico-city,64,-14.244,19.132,-99.091061,19.403106
mexico-city,65,-17.817,20.631,-99.091334,19.403214
mexico-city,66,-22.999,21.879,-99.09173,19.403304
mexico-city,67,-64.521,27.901,-99.094903,19.403738
mexico-city,68,-65.372,28.22,-99.094968,19.403761
mexico-city,69,-65.83,28.747,-99.095003,19.403799
mexico-city,70,-66.222,29.593,-99.095033,19.40386
mexico-city,71,-66.301,30.703,-99.095039,19.40394
mexico-city,72,-66.995,41.373,-99.095092,19.404709
mexico-city,73,-67.845,48.754,-99.095157,19.405241
mexico-city,74,-68.159,49.6,-99.095181,19.405302
mexico-city,75,-68.774,50.197,-99.095228,19.405345
mexico-city,76,-69.625,50.585,-99.095293,19.405373
mexico-city,77,-70.711,50.46,-99.095376,19.405364
mexico-city,78,-71.876,49.406,-99.095465,19.405288
mexico-city,79,-73.354,47.186,-99.095578,19.405128
mexico-city,80,-74.205,46.534,-99.095643,19.405081
mexico-city,81,-75.213,46.145,-99.09572,19.405053
mexico-city,82,-76.364,46.201,-99.095808,19.405057
mexico-city,83,-77.686,46.797,-99.095909,19.4051
mexico-city,84,-79.23,47.519,-99.096027,19.405152
mexico-city,85,-80.709,47.977,-99.09614,19.405185
mexico-city,86,-87.749,48.754,-99.096678,19.405241
mexico-city,87,-88.914,49.142,-99.096767,19.405269
mexico-city,88,-89.463,49.6,-99.096809,19.405302
mexico-city,89,-89.921,50.46,-99.096844,19.405364
mexico-city,90,-90.0,51.306,-99.09685,19.405425
mexico-city,91,-89.542,53.332,-99.096815,19.405571
mexico-city,92,-88.534,56.01,-99.096738,19.405764
mexico-city,93,-87.213,58.244,-99.096637,19.405925
mexico-city,94,-85.276,60.921,-99.096489,19.406118
mexico-city,95,-83.025,62.753,-99.096317,19.40625
mexico-city,96,-80.159,64.195,-99.096098,19.406354
mexico-city,97,-77.529,64.903,-99.095897,19.406405
mexico-city,98,-74.977,64.972,-99.095702,19.40641
mexico-city,99,-71.261,64.515,-99.095418,19.406377
mexico-city,100,-57.128,62.42,-99.094338,19.406226
mexico-city,101,-57.128,62.42,-99.094338,19.406226
miami,0,-1.169,15.815,-80.237371,25.959092
miami,1,23.424,0.46,-80.235319,25.95794
miami,2,23.844,-0.673,-80.235284,25.957855
miami,3,23.664,-1.726,-80.235299,25.957776
miami,4,22.933,-3.126,-80.23536,25.957671
miami,5,17.696,-7.018,-80.235797,25.957379
miami,6,16.066,-8.777,-80.235933,25.957247
miami,7,15.526,-11.95,-80.235978,25.957009
miami,8,16.066,-15.309,-80.235933,25.956757
miami,9,15.55,-19.454,-80.235976,25.956446
miami,10,14.292,-22.107,-80.236081,25.956247
miami,11,9.546,-25.906,-80.236477,25.955962
miami,12,4.141,-27.772,-80.236928,25.955822
miami,13,0.629,-28.559,-80.237221,25.955763
miami,14,-4.548,-28.678,-80.237653,25.955754
miami,15,-8.611,-27.945,-80.237992,25.955809
miami,16,-13.369,-25.813,-80.238389,25.955969
miami,17,-37.506,-11.337,-80.240403,25.957055
miami,18,-40.97,-9.244,-80.240692,25.957212
miami,19,-42.744,-8.937,-80.24084,25.957235
miami,20,-44.781,-8.777,-80.24101,25.957247
miami,21,-46.819,-9.044,-80.24118,25.957227
miami,22,-49.407,-9.857,-80.241396,25.957166
miami,23,-51.589,-11.084,-80.241578,25.957074
miami,24,-53.818,-12.883,-80.241764,25.956939
miami,25,-56.143,-14.429,-80.241958,25.956823
miami,26,-59.187,-14.936,-80.242212,25.956785
